http://www.zimride.com/ride/share?ride=813050	I have room for 4 passengers and space for plenty of luggage if need be.	Provo, UT	Mesa, AZ		Departs Anytime Wednesday, Dec 18	Returns Anytime Saturday, Jan 4
http://www.zimride.com/ride/share?ride=813057	 	Livingston, NJ	Buffalo, NY	513996337	Departs Morning Thursday, Dec 5	
http://www.zimride.com/ride/share?ride=813058	 	Flagstaff, AZ	Tempe, AZ	539406195	Departs 3:00pm Thursday, Dec 5	Returns 7:00am Friday, Dec 6
http://www.zimride.com/ride/share?ride=813059	 	Flagstaff, AZ	Tempe, AZ	539406195	Departs 3:00pm Thursday, Dec 5	Returns 7:00am Friday, Dec 6
http://www.zimride.com/ride/share?ride=813062	 	Sunnyvale, CA	Campus Dr & Bonair Siding Rd, Stanford, CA		Cynthia takes this trip every Tue, Thu	
http://www.zimride.com/ride/share?ride=813066	Two seats in my large volkswagon van. Smooth ride with my brand new engine. Can take lots of luggage, and has lots of leg room. A very comfortable ride, 420 friendly, and can do Door to door, just ask. My husband will be driving, we are trying to leave in the afternoon. Looking for chill peeps.	Bakersfield, CA	San Francisco, CA	100000174296984	Departs Afternoon Thursday, Dec 5	
http://www.zimride.com/ride/share?ride=813068	Leaving Sebastopol at 9:20 sharp!	Sebastopol, CA	Napa, CA	1303626787	Departs Morning Thursday, Dec 5	
http://www.zimride.com/ride/share?ride=813069	My husband will be attending LDSBC on Mondays and Wednesdays if anyone would like to carpool and split gas :)	Brigham Young University, Provo, UT 84602	42 North 400 West, Salt Lake City, UT 84103	1077600018	JoAnna takes this trip every Mon, Wed	
http://www.zimride.com/ride/share?ride=813070	My husband will be attending LDSBC on Mondays and Wednesdays if anyone would like to carpool and split gas :)	Brigham Young University, Provo, UT 84602	42 North 400 West, Salt Lake City, UT 84103	1077600018	JoAnna takes this trip every Mon, Wed	
http://www.zimride.com/ride/share?ride=813072	 	Los Angeles, CA	Buena Park, CA	517950646	Departs Morning Saturday, Dec 7	Returns Evening Saturday, Dec 7
http://www.zimride.com/ride/share?ride=813073	 	Los Angeles, CA	Buena Park, CA	517950646	Departs Morning Saturday, Dec 7	Returns Evening Saturday, Dec 7
http://www.zimride.com/ride/share?ride=813074	 	Isla Vista, CA	Sunnyvale, CA	1082427831	Departs Afternoon Wednesday, Dec 11	Returns Morning Sunday, Jan 5
http://www.zimride.com/ride/share?ride=813075	 	Isla Vista, CA	Sunnyvale, CA	1082427831	Departs Afternoon Wednesday, Dec 11	Returns Morning Sunday, Jan 5
http://www.zimride.com/ride/share?ride=813085	 	Redwood City, CA	Stanford, CA	100004041651775	Ariane takes this trip every Mon, Tue, Wed, Thu, Fri	
http://www.zimride.com/ride/share?ride=813086	Driving from Princeton University to Cornell and back	Princeton, NJ	Ithaca, NY	636840659	Departs 6:00pm Friday, Dec 6	Returns Afternoon Sunday, Dec 8
http://www.zimride.com/ride/share?ride=813087	Driving from Princeton University to Cornell and back	Princeton, NJ	Ithaca, NY	636840659	Departs 6:00pm Friday, Dec 6	Returns Afternoon Sunday, Dec 8
http://www.zimride.com/ride/share?ride=813089	Driving back home from UCSC! Message me if you're interested. I can drop off anywhere on the way back	Santa Cruz, CA	Thousand Oaks, CA		Departs 10:00am Thursday, Dec 12	Returns Anytime Wednesday, Jan 1
http://www.zimride.com/ride/share?ride=813090	 	San Francisco, CA	San Diego, CA	100003688603060	Departs Anytime Thursday, Dec 5	
http://www.zimride.com/ride/share?ride=813094	Hey all, I'm driving back to LA in my Toyota Corolla (Scarlett) with my friend Mark. I'm happy to pick you up anywhere en route or in San Francisco and I can drop you wherever too. I have a couple of cases etc but there is room in the trunk as long as you don't have too much baggage. It seats 3 at the back, but 2 more comfortably. We're both Lyft drivers too, so always a fun ride! :)	Novato, CA	Los Angeles, CA	555801259	Departs Morning Saturday, Dec 7	
http://www.zimride.com/ride/share?ride=813096	Rear seats available only	Burbank, CA	San Francisco, CA	689416717	Departs Evening Friday, Dec 6	Returns Afternoon Sunday, Dec 8
http://www.zimride.com/ride/share?ride=813097	Rear seats available only	Burbank, CA	San Francisco, CA	689416717	Departs Evening Friday, Dec 6	Returns Afternoon Sunday, Dec 8
http://www.zimride.com/ride/share?ride=813105	I will be renting a car and wanted to see if I can help somebody get to Tahoe at the same time. Likely no room for snowboard or skis (I am renting those too!).	San Francisco, CA	Lake Tahoe	505574879	Departs Afternoon Friday, Dec 6	Returns Afternoon Sunday, Dec 8
http://www.zimride.com/ride/share?ride=813106	I will be renting a car and wanted to see if I can help somebody get to Tahoe at the same time. Likely no room for snowboard or skis (I am renting those too!).	San Francisco, CA	Lake Tahoe	505574879	Departs Afternoon Friday, Dec 6	Returns Afternoon Sunday, Dec 8
http://www.zimride.com/ride/share?ride=813115	 	Isla Vista, CA	Los Angeles, CA	100001905427752	Departs Afternoon Friday, Dec 6	Returns Evening Sunday, Dec 8
http://www.zimride.com/ride/share?ride=813116	 	Isla Vista, CA	Los Angeles, CA	100001905427752	Departs Afternoon Friday, Dec 6	Returns Evening Sunday, Dec 8
http://www.zimride.com/ride/share?ride=813118	Toyota Tacoma pick-up with an uncovered back. There is some room for luggage behind the seats as well. I'm headed to The Dalles, but I can drop people off anywhere along the way (Tri-Cities, Umatilla, etc). If you're headed to the Vancouver/Portland area, I can get you as far as The Dalles, and a parent or someone could pick you up there.	Pullman, WA	The Dalles, OR		Departs 8:00am Saturday, Dec 14	Returns Anytime Sunday, Jan 12
http://www.zimride.com/ride/share?ride=813119	Toyota Tacoma pick-up with an uncovered back. There is some room for luggage behind the seats as well. I'm headed to The Dalles, but I can drop people off anywhere along the way (Tri-Cities, Umatilla, etc). If you're headed to the Vancouver/Portland area, I can get you as far as The Dalles, and a parent or someone could pick you up there.	Pullman, WA	The Dalles, OR		Departs 8:00am Saturday, Dec 14	Returns Anytime Sunday, Jan 12
http://www.zimride.com/ride/share?ride=813126	One way or round trip, msg if interested, leavin at 3pm from riverside to sac/davis	Riverside, CA	Davis, CA	1818153980	Departs Afternoon Friday, Dec 13	Returns Anytime Sunday, Jan 5
http://www.zimride.com/ride/share?ride=813127	One way or round trip, msg if interested, leavin at 3pm from riverside to sac/davis	Riverside, CA	Davis, CA	1818153980	Departs Afternoon Friday, Dec 13	Returns Anytime Sunday, Jan 5
http://www.zimride.com/ride/share?ride=813130	Toyota Tacoma pick-up with a canopy over the back. There is some room for luggage behind the seats as well. I'm headed to The Dalles, but I can drop people off anywhere along the way (Tri-Cities, Umatilla, etc). If you're headed to the Vancouver/Portland area, I can get you as far as The Dalles, and a parent or someone could pick you up there.	709 S Deakin St, Moscow, ID 83843	The Dalles, OR		Departs Morning Saturday, Dec 21	Returns Anytime Tuesday, Jan 14
http://www.zimride.com/ride/share?ride=813131	Toyota Tacoma pick-up with a canopy over the back. There is some room for luggage behind the seats as well. I'm headed to The Dalles, but I can drop people off anywhere along the way (Tri-Cities, Umatilla, etc). If you're headed to the Vancouver/Portland area, I can get you as far as The Dalles, and a parent or someone could pick you up there.	709 S Deakin St, Moscow, ID 83843	The Dalles, OR		Departs Morning Saturday, Dec 21	Returns Anytime Tuesday, Jan 14
http://www.zimride.com/ride/share?ride=813132	There is room for one normal sized bag per person. Either leaving the evening of the 10th or anytime during the day on the 11th.	Los Angeles, CA	Redwood City, CA	1429756592	Departs Anytime Wednesday, Dec 11	
http://www.zimride.com/ride/share?ride=813133	Can pick up nearby Piru	Piru, CA	Santa Cruz, CA	1054740045	Departs Afternoon Sunday, Dec 15	
http://www.zimride.com/ride/share?ride=813137	 	Pullman, WA 99164	Puyallup, WA	100000747924019	Departs Anytime Saturday, Dec 14	Returns 11:00am Sunday, Jan 12
http://www.zimride.com/ride/share?ride=813138	 	Pullman, WA 99164	Puyallup, WA	100000747924019	Departs Anytime Saturday, Dec 14	Returns 11:00am Sunday, Jan 12
http://www.zimride.com/ride/share?ride=813142	 	Harrisonburg, VA	Washington Township, NJ	609473780	Departs 12:00pm Friday, Dec 13	Returns Morning Sunday, Jan 12
http://www.zimride.com/ride/share?ride=813143	 	Chennai, TN	Chennai, TN	100001105281266	Departs Early Friday, Dec 6	
http://www.zimride.com/ride/share?ride=813146	 	La Crosse, WI	Milwaukee, WI	1143204557	Departs Morning Thursday, Dec 12	Returns 12:00pm Saturday, Dec 14
http://www.zimride.com/ride/share?ride=813147	 	La Crosse, WI	Milwaukee, WI	1143204557	Departs Morning Thursday, Dec 12	Returns 12:00pm Saturday, Dec 14
http://www.zimride.com/ride/share?ride=813148	Females only please :)	Walnut, CA	405 Hilgard Ave, Los Angeles, CA 90095		Hajerah takes this trip every Mon, Wed, Fri	
http://www.zimride.com/ride/share?ride=813149	Females only please :)	Walnut, CA	405 Hilgard Ave, Los Angeles, CA 90095		Hajerah takes this trip every Mon, Wed, Fri	
http://www.zimride.com/ride/share?ride=813150	 	College Station, TX	Houston, TX	657575092	Departs 2:00pm Saturday, Dec 7	
http://www.zimride.com/ride/share?ride=813152	 	Duke Dr & Huffman Svc Rd, Harrisonburg, VA	Centreville, VA	713180203	Departs Afternoon Friday, Dec 6	Returns Night Sunday, Dec 8
http://www.zimride.com/ride/share?ride=813153	Can drop off anywhere around in LA:)	Goleta, CA	Temple City, CA	544541472	Departs Morning Friday, Dec 13	
http://www.zimride.com/ride/share?ride=813154	I will be taking 710N, 405N, and 5N. When you send a message, please include the city/zipcode along with your phone number.	Long Beach, CA	Davis, CA	1058580245	Departs Morning Thursday, Dec 5	
http://www.zimride.com/ride/share?ride=813163	 	Mesa Rd, Santa Barbara, CA 93106	World Way & Center Way, Los Angeles, CA	1389647979	Departs Morning Saturday, Dec 14	Returns Morning Sunday, Jan 5
http://www.zimride.com/ride/share?ride=813164	 	Mesa Rd, Santa Barbara, CA 93106	World Way & Center Way, Los Angeles, CA	1389647979	Departs Morning Saturday, Dec 14	Returns Morning Sunday, Jan 5
http://www.zimride.com/ride/share?ride=813167	 	Phoenix, AZ	Flagstaff, AZ	688995037	Departs Afternoon Friday, Dec 6	Returns Anytime Friday, Dec 6
http://www.zimride.com/ride/share?ride=813168	 	Phoenix, AZ	Flagstaff, AZ	688995037	Departs Afternoon Friday, Dec 6	Returns Anytime Friday, Dec 6
http://www.zimride.com/ride/share?ride=813171	I'm going back to the Westside Via Spokane, picking up a friend at Eastern. It doesn't add extra time onto our trip because of the speed on I-90 (: I can drop off in North Bend or Issaquah!	Pullman, WA 99164	Sammamish, WA	506899766	Departs 8:00am Friday, Dec 13	
http://www.zimride.com/ride/share?ride=813177	 	800 Algoma Blvd, Oshkosh, WI 54901	Jefferson, WI	1434773193	Departs Afternoon Friday, Dec 13	
http://www.zimride.com/ride/share?ride=813178	Leaving Santa Cruz in the evening anytime after 6pm, I'm pretty flexible. Safe and easy going driver(: I prefer passengers paying in cash during the ride because it just makes things easier.	Santa Cruz, CA	Oakland, CA	1310564220	Departs Evening Tuesday, Dec 10	
http://www.zimride.com/ride/share?ride=813193	Hoping someone would like to join me on a northbound journey. Good vibes, amazing music, and lively convo along the way. Please contact me sooner the better :)(: Bless	Los Angeles, CA	CA	100000108545324	Departs Anytime Friday, Dec 6	
http://www.zimride.com/ride/share?ride=813199	I take 101 to 680. I can drop you off along the way. I'm willing to take 101, 880, 24, 680 if you need to dropped off along that route. I'll be driving a Mazda 6. I'm assuming riders will bring some luggage which is totally fine, the trunk is available. I prefer payments in cash please, thanks!	Isla Vista, CA	Concord, CA	797806958	Departs 4:00pm Friday, Dec 13	
